	AlphaBulletCapDot	AlphaBulletCapPar	AlphaBulletDot	AlphaBulletPar	Class	DigitBulletDot	DigitBulletPar	FirstPatternOffset	FirstWordInCapitalOffset	LongestMatchingPattern	MatchedPatternsCount	MatchingBigrams	MatchingUnigrams	OrgMatchingBigrams	OrgMatchingUnigrams	OrgTotalMatchingCharacters	RawParagraph	RawParagraphLength	StemmedParagraph	StemmedParagraphLength	SumMatchingEntries	SumMatchingEntriesLength	TotalMatchingCharacters	UnqMatchedPatternsCount	UnqMatchingBigrams	UnqMatchingUnigrams	WordsInCapital	TotalMatchingRatio
666	0.0	0.0	0.0	1.0	Non-RespA	0.0	0.0	0.0	45.0	12.0	11.0	0.0	11.0	0.0	2.0	13.0	α) Μετά την ολοκλήρωση της πράξης μεταφοράς του ανωτέρου προσωπικού, σύμφωνα με τη διαδικασία της προηγούμενης παραγράφου, οι υπάλληλοι που διαθέτουν εκ του βαθμού και της ειδικότητάς τους υψηλή εξειδίκευση σε αναστηλωτικά έργα μνημείων, καθώς και σε αρχαιολογικές εργασίες που είναι εν εξελίξει, διατίθενται στις Επιστημονικές Επιτροπές (Ε.Ε.) της περίπτωσης α΄ της παραγράφου 6 του παρόντος, όπου και παρέχουν τις υπηρεσίες τους υπό την εποπτεία και εντολή αυτών, μέχρι την ολοκλήρωση της χρηματοδότησης των έργων	515.0	Α ΟΛΟΚΛΗΡΩΣ ΠΡΑΞ ΜΕΤΑΦΟΡ ΑΝΩΤΕΡ ΠΡΟΣΩΠ ΣΥΜΦΩΝ ΔΙΑΔΙΚΑΣ ΠΡΟΗΓΟΥΜΕΝ ΠΑΡΑΓΡΑΦ ΥΠΑΛΛΗΛ ΔΙΑΘΕΤ ΕΚ ΒΑΘΜ ΕΙΔΙΚΟΤΗΤ ΥΨΗΛ ΕΞΕΙΔΙΚΕΥΣ ΑΝΑΣΤΗΛΩΤ ΕΡΓ ΜΝΗΜΕΙ ΑΡΧΑΙΟΛΟΓ ΕΡΓΑΣ ΕΞΕΛΙΞ ΔΙΑΤΙΘΕΝΤΑ ΕΠΙΣΤΗΜΟΝ ΕΠΙΤΡΟΠ Ε.Ε. ΠΕΡΙΠΤΩΣ Α ΠΑΡΑΓΡΑΦ 6 ΠΑΡΟΝΤ ΠΑΡΕΧ ΥΠΗΡΕΣ ΕΠΟΠΤΕΙ ΕΝΤΟΛ ΟΛΟΚΛΗΡΩΣ ΧΡΗΜΑΤΟΔΟΤΗΣ ΕΡΓ	284.0	92.0	660.0	85.0	11.0	0.0	11.0	3.0	0.2992957746478873
667	0.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	5.0	5.0	3.0	0.0	3.0	0.0	2.0	10.0	 12Συγχώνευση των ανωνύμων εταιρειών «ΔιεθνήςΈκθεση Θεσσαλονίκης Α.Ε.» (Δ.Ε.Θ.Α.Ε.) και«Ελληνικές Εκθέσεις – HELEXPO Α.Ε.» με απορρόφηση της δεύτερης από την πρώτη1.Οι ανώνυμες εταιρείες με την επωνυμία «Διεθνής Έκθεση Θεσσαλονίκης Α.Ε.» (Δ.Ε.Θ.Α.Ε.) που συστήθηκε με το άρθρο 1 του ν.2687/1999 (Α΄ 39), με Αρ.ΜΑΕ: 42940/62Β/99/0135, και «Ελληνικές Εκθέσεις – HELEXPO A.E.» που συστήθηκε με το άρθρο 2 του ως άνω νόμου, με Αρ.ΜΑΕ: 08680/062/Β/86/0514, συγχωνεύονται με απορρόφηση της δεύτερης από την πρώτη	506.0	12ΣΥΓΧΩΝΕΥΣΗ ΑΝΩΝΥΜ ΕΤΑΙΡΕΙ ΔΙΕΘΝΗΣΕΚΘΕΣ ΘΕΣΣΑΛΟΝ Α.Ε. Δ.Ε.Θ.Α.Ε. ΕΛΛΗΝ ΕΚΘΕΣ HELEXPO Α.Ε. ΑΠΟΡΡΟΦΗΣ ΔΕΥΤ ΠΡΩΤΗ1.ΟΙ ΑΝΩΝΥΜ ΕΤΑΙΡΕΙ ΕΠΩΝΥΜ ΔΙΕΘΝ ΕΚΘΕΣ ΘΕΣΣΑΛΟΝ Α.Ε. Δ.Ε.Θ.Α.Ε. ΣΥΣΤ ΑΡΘΡ 1 Ν.2687 1999 Α 39 ΑΡ.ΜΑΕ 42940 62Β 99 0135 ΕΛΛΗΝ ΕΚΘΕΣ HELEXPO A.E. ΣΥΣΤ ΑΡΘΡ 2 ΝΟΜ ΑΡ.ΜΑΕ 08680 062 Β 86 0514 ΣΥΓΧΩΝΕΥ ΑΠΟΡΡΟΦΗΣ ΔΕΥΤ ΠΡΩΤ	325.0	20.0	100.0	15.0	1.0	0.0	1.0	24.0	0.046153846153846156
668	0.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	2.0	10.0	6.0	2.0	4.0	0.0	9.0	57.0	Η Αρμόδια Αρχή αρνείται την είσοδο, σε ελληνικό λιμένα, σε πλοίο για το οποίο έχει εκδοθεί διαταγή απομάκρυνσης από τις Αρμόδιες Αρχές των λοιπών Κρατών Μελών της Ε.Ε., μέχρις ότου ο πλοιοκτήτης κοινοποιήσει το Πιστοποιητικό ή Πιστοποιητικά ασφάλισης του άρθρου 6.Η διαδικασία έκδοσης διαταγής απομάκρυνσης καθορίζεται από το Υπουργείο Ανάπτυξης, Ανταγωνιστικότητας και Ναυτιλίας και το Αρχηγείο Λιμενικού Σώματος − Ελληνικής Ακτοφυλακής του Υπουργείου Προστασίας του Πολίτη και τοιχοκολλάται στις Λιμενικές Αρχές	513.0	Η ΑΡΜΟΔ ΑΡΧ ΑΡΝΕΙΤΑ ΕΙΣΟΔ ΕΛΛΗΝ ΛΙΜΕΝ ΠΛΟΙ ΕΚΔΟΘ ΔΙΑΤΑΓ ΑΠΟΜΑΚΡΥΝΣ ΑΡΜΟΔ ΑΡΧ ΛΟΙΠ ΚΡΑΤ ΜΕΛ Ε.Ε. ΜΕΧΡΙΣ ΠΛΟΙΟΚΤΗΤ ΚΟΙΝΟΠΟΙ ΠΙΣΤΟΠΟΙΗΤ ΠΙΣΤΟΠΟΙΗΤ ΑΣΦΑΛΙΣ ΑΡΘΡ 6.Η ΔΙΑΔΙΚΑΣ ΕΚΔΟΣ ΔΙΑΤΑΓ ΑΠΟΜΑΚΡΥΝΣ ΚΑΘΟΡΙΖ ΥΠΟΥΡΓΕΙ ΑΝΑΠΤΥΞ ΑΝΤΑΓΩΝΙΣΤΙΚΟΤΗΤ ΝΑΥΤΙΛ ΑΡΧΗΓΕΙ ΛΙΜΕΝ ΣΩΜ ΕΛΛΗΝ ΑΚΤΟΦΥΛΑΚ ΥΠΟΥΡΓΕΙ ΠΡΟΣΤΑΣ ΠΟΛΙΤ ΤΟΙΧΟΚΟΛΛ ΛΙΜΕΝ ΑΡΧ	319.0	39.0	201.0	47.0	4.0	1.0	3.0	23.0	0.14733542319749215
669	0.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	7.0	11.0	9.0	0.0	9.0	0.0	2.0	16.0	 τον ακόλουθο νόμο που ψήφισε η Βουλή: Άρθρο πρώτοΚυρώνεται και έχει ισχύ νόμου από τη δημοσίευσή της στην Εφημερίδα της Κυβερνήσεως η από 11 Οκτωβρίου 2013 Πράξη Νομοθετικού Περιεχομένου «Ρυθμίσεις για την αντιμετώπιση των εξαιρετικά επειγουσών και απρόβλεπτων αναγκών του κοινωφελούς, μη κερδοσκοπικού ιδρύματος με την επωνυμία «ΚΟΙΝΩΦΕΛΕΣ ΙΔΡΥΜΑ ΕΡΡΙΚΟΣ ΝΤΥΝΑΝ» που δημοσιεύθηκε στο υπ’ αριθμ.219 Φύλλο της Εφημερίδας της Κυβερνήσεως (τ.Α΄), που έχει ως εξής	461.0	ΑΚΟΛΟΥΘ ΝΟΜ ΨΗΦΙΣ ΒΟΥΛ ΑΡΘΡ ΠΡΩΤΟΚΥΡΩΝ ΙΣΧ ΝΟΜ ΔΗΜΟΣΙΕΥΣ ΕΦΗΜΕΡΙΔ ΚΥΒΕΡΝΗΣ 11 ΟΚΤΩΒΡ 2013 ΠΡΑΞ ΝΟΜΟΘΕΤ ΠΕΡΙΕΧΟΜΕΝ ΡΥΘΜΙΣ ΑΝΤΙΜΕΤΩΠΙΣ ΕΞΑΙΡΕΤ ΕΠΕΙΓΟΥΣ ΑΠΡΟΒΛΕΠΤ ΑΝΑΓΚ ΚΟΙΝΩΦΕΛ ΚΕΡΔΟΣΚΟΠ ΙΔΡΥΜ ΕΠΩΝΥΜ ΚΟΙΝΩΦΕΛ ΙΔΡΥΜ ΕΡΡ ΝΤΥΝ ΔΗΜΟΣΙΕΥΘ ΑΡΙΘΜ.219 ΦΥΛΛ ΕΦΗΜΕΡΙΔ ΚΥΒΕΡΝΗΣ Τ.Α ΕΞΗΣ	273.0	46.0	366.0	67.0	7.0	0.0	7.0	16.0	0.2454212454212454
670	0.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	40.0	17.0	7.0	4.0	3.0	0.0	8.0	51.0	 13Η αναστολή ασκήσεως των καθηκόντων τους ως καθηγητών κατά την παρ.4 του άρθρου 24 του ν.4009/2011 δεν ισχύει για τους προέδρους, αντιπροέδρους, διοικητές, υποδιοικητές των νομικών πρόσωπων δημοσίου και ιδιωτικού δικαίου μη κερδοσκοπικού χαρακτήρα που εποπτεύονται από το Υπουργείο Πολιτισμού και Αθλητισμού και υπάγονται στον Τομέα Πολιτισμού, εφόσον δηλώσουν ότι παραιτούνται από το δικαίωμα λήψεως οποιασδήποτε αμοιβής για την παροχή των υπηρεσιών τους στα νομικά αυτά πρόσωπα	481.0	13Η ΑΝΑΣΤΟΛ ΑΣΚΗΣ ΚΑΘΗΚΟΝΤ ΚΑΘΗΓΗΤ ΠΑΡ.4 ΑΡΘΡ 24 Ν.4009 2011 ΔΕΝ ΙΣΧΥ ΠΡΟΕΔΡ ΑΝΤΙΠΡΟΕΔΡ ΔΙΟΙΚΗΤ ΥΠΟΔΙΟΙΚΗΤ ΝΟΜ ΠΡΟΣΩΠ ΔΗΜΟΣ ΙΔΙΩΤ ΔΙΚΑΙ ΚΕΡΔΟΣΚΟΠ ΧΑΡΑΚΤΗΡ ΕΠΟΠΤΕΥ ΥΠΟΥΡΓΕΙ ΠΟΛΙΤΙΣΜ ΑΘΛΗΤΙΣΜ ΥΠΑΓ ΤΟΜ ΠΟΛΙΤΙΣΜ ΕΦΟΣΟΝ ΔΗΛΩΣ ΠΑΡΑΙΤ ΔΙΚΑΙΩΜ ΛΗΨ ΟΠΟΙΑΣΔΗΠΟΤ ΑΜΟΙΒ ΠΑΡΟΧ ΥΠΗΡΕΣ ΝΟΜ ΠΡΟΣΩΠ	281.0	29.0	285.0	74.0	7.0	4.0	3.0	5.0	0.26334519572953735
671	0.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	6.0	17.0	9.0	4.0	5.0	0.0	4.0	25.0	Το πάσης φύσεως προσωπικό των Κ.Α.Φ.που συγχωνεύονται με την παράγραφο 1 μεταφέρεται με την ίδια σχέση στο Ε.Κ.Α.Φ..Το προσωπικό αυτό κατατάσσεται σε αντίστοιχες θέσεις που προβλέπονται από τον Κανονισμό Λειτουργίας, Διοίκησης και Παροχών της προηγούμενης παραγράφου.Για το σκοπό αυτόν εκδίδεται διαπιστωτική πράξη του οργάνου διοίκησης, περίληψη της οποίας δημοσιεύεται στην Εφημερίδα της Κυβερνήσεως	401.0	ΤΟ ΠΑΣ ΦΥΣ ΠΡΟΣΩΠ Κ.Α.Φ.ΠΟΥ ΣΥΓΧΩΝΕΥ ΠΑΡΑΓΡΑΦ 1 ΜΕΤΑΦΕΡ ΙΔΙ ΣΧΕΣ Ε.Κ.Α.Φ..ΤΟ ΠΡΟΣΩΠ ΚΑΤΑΤΑΣΣ ΑΝΤΙΣΤΟΙΧ ΘΕΣ ΠΡΟΒΛΕΠ ΚΑΝΟΝΙΣΜ ΛΕΙΤΟΥΡΓ ΔΙΟΙΚΗΣ ΠΑΡΟΧ ΠΡΟΗΓΟΥΜΕΝ ΠΑΡΑΓΡΑΦΟΥ.ΓΙΑ ΣΚΟΠ ΕΚΔΙΔ ΔΙΑΠΙΣΤΩΤ ΠΡΑΞ ΟΡΓΑΝ ΔΙΟΙΚΗΣ ΠΕΡΙΛΗΨ ΔΗΜΟΣΙΕΥ ΕΦΗΜΕΡΙΔ ΚΥΒΕΡΝΗΣ	247.0	82.0	562.0	81.0	9.0	4.0	5.0	9.0	0.32793522267206476
672	0.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	13.0	9.0	10.0	1.0	9.0	0.0	2.0	8.0	Μετά τη λήξη της άδειας οι υπάλληλοι οφείλουν να επανέλθουν κανονικά στην Υπηρεσία τους.Σε περίπτωση μη τήρησης της υποχρέωσης αυτής υπόκεινται σε πειθαρχικό έλεγχο.Πλέον αυτού ο υπάλληλος υπόκειται και σε κράτηση των αποδοχών για καθυστερημένη προσέλευση που δεν του επιτρέπει να εκτελέσει πλήρη υπηρεσία κατά την ημερομηνία επανόδου.Το ίδιο ισχύει και στην περίπτωση κατά την οποία η απουσία είναι μεγαλύτερη της μιας (1) ημέρας.Στην περίπτωση αυτή οι ημέρες απουσίας δεν θεωρούνται χρόνος πραγματικής υπηρεσίας και καταχωρίζονται στο ατομικό βιβλιάριο του αδειούχου.Δεν θεωρείται υπέρβαση άδειας η καθυστερημένη προσέλευση η οποία οφείλεται σε ανώτερη βία (διακοπή συγκοινωνιών λόγω καιρικών συνθηκών, απεργία κ.λπ.).Οι λόγοι ανώτερης βίας πιστοποιούνται από την αρμόδια τοπική Υπηρεσία του Σώματος ή από την κατά περίπτωση αρμόδια Αρχή με σχετική καταχώρηση στο φύλλο αδείας.Στις περιπτώσεις αυτές οι ημέρες υπέρβασης δεν θεωρούνται ημέρες αδικαιολόγητης απουσίας, εφόσον έχει ενημερωθεί έστω και προφορικά η Υπηρεσία	1021.0	ΜΕΤΑ ΛΗΞ ΑΔΕΙ ΥΠΑΛΛΗΛ ΟΦΕΙΛ ΕΠΑΝΕΛΘ ΚΑΝΟΝ ΥΠΗΡΕΣ ΤΟΥΣ.ΣΕ ΠΕΡΙΠΤΩΣ ΤΗΡΗΣ ΥΠΟΧΡΕΩΣ ΥΠΟΚΕΙΝΤΑ ΠΕΙΘΑΡΧ ΕΛΕΓΧΟ.ΠΛΕΟΝ ΥΠΑΛΛΗΛ ΥΠΟΚΕΙΤΑ ΚΡΑΤΗΣ ΑΠΟΔΟΧ ΚΑΘΥΣΤΕΡΗΜΕΝ ΠΡΟΣΕΛΕΥΣ ΔΕΝ ΕΠΙΤΡΕΠ ΕΚΤΕΛΕΣ ΠΛΗΡ ΥΠΗΡΕΣ ΗΜΕΡΟΜΗΝ ΕΠΑΝΟΔΟΥ.ΤΟ ΙΔΙ ΙΣΧΥ ΠΕΡΙΠΤΩΣ ΑΠΟΥΣ ΜΕΓΑΛ 1 ΗΜΕΡΑΣ.ΣΤΗΝ ΠΕΡΙΠΤΩΣ ΗΜΕΡ ΑΠΟΥΣ ΔΕΝ ΘΕΩΡ ΧΡΟΝ ΠΡΑΓΜΑΤ ΥΠΗΡΕΣ ΚΑΤΑΧΩΡΙΖ ΑΤΟΜ ΒΙΒΛΙΑΡ ΑΔΕΙΟΥΧΟΥ.ΔΕΝ ΘΕΩΡΕΙΤΑ ΥΠΕΡΒΑΣ ΑΔΕΙ ΚΑΘΥΣΤΕΡΗΜΕΝ ΠΡΟΣΕΛΕΥΣ ΟΦΕΙΛ ΑΝΩΤΕΡ ΒΙ ΔΙΑΚΟΠ ΣΥΓΚΟΙΝΩΝ ΚΑΙΡ ΣΥΝΘΗΚ ΑΠΕΡΓ Κ.ΛΠ. .ΟΙ ΛΟΓ ΑΝΩΤΕΡ ΒΙ ΠΙΣΤΟΠΟ ΑΡΜΟΔ ΤΟΠ ΥΠΗΡΕΣ ΣΩΜ ΠΕΡΙΠΤΩΣ ΑΡΜΟΔ ΑΡΧ ΣΧΕΤ ΚΑΤΑΧΩΡΗΣ ΦΥΛΛ ΑΔΕΙΑΣ.ΣΤΙΣ ΠΕΡΙΠΤΩΣ ΗΜΕΡ ΥΠΕΡΒΑΣ ΔΕΝ ΘΕΩΡ ΗΜΕΡ ΑΔΙΚΑΙΟΛΟΓΗΤ ΑΠΟΥΣ ΕΦΟΣΟΝ ΕΝΗΜΕΡΩΘ ΠΡΟΦΟΡ ΥΠΗΡΕΣ	633.0	103.0	577.0	65.0	10.0	1.0	9.0	12.0	0.10268562401263823
673	0.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	14.0	13.0	6.0	1.0	5.0	0.0	4.0	30.0	 Έχει την ελληνική ιθαγένεια ή την υπηκοότητα ενός από τα κράτη−μέλη της Ευρωπαϊκής `Ένωσης (Ε.Ε.).Προκειμένου περί υπηκόων κρατών−μελών της Ε.Ε.απαιτείται και προσκόμιση πιστοποιητικού Ελληνομάθειας με το οποίο αποδεικνύεται η γνώση της Ελληνικής Γλώσσας επιπέδου Β, όπως αυτό ορίζεται στο π.δ.363/1998 «Πιστοποιητικό ελληνομάθειας τύπος, προϋποθέσεις απόκτησης, διαδικασία και περιεχόμενο εξετάσεων, προϋποθέσεις συμμετοχής και ρύθμιση σχετικών λεπτομερειών (ΦΕΚ Α΄ 242), όπως κάθε φορά ισχύει	495.0	ΕΛΛΗΝ ΙΘΑΓΕΝΕΙ ΥΠΗΚΟΟΤΗΤ ΚΡΑΤ ΜΕΛ ΕΥΡΩΠΑΙΚ ΕΝΩΣ Ε.Ε. .ΠΡΟΚΕΙΜΕΝΟΥ ΥΠΗΚΟ ΚΡΑΤ ΜΕΛ Ε.Ε.ΑΠΑΙΤΕΙΤΑΙ ΠΡΟΣΚΟΜΙΣ ΠΙΣΤΟΠΟΙΗΤ ΕΛΛΗΝΟΜΑΘΕΙ ΑΠΟΔΕΙΚΝΥ ΓΝΩΣ ΕΛΛΗΝ ΓΛΩΣΣ ΕΠΙΠΕΔ Β ΟΡΙΖ Π.Δ.363 1998 ΠΙΣΤΟΠΟΙΗΤ ΕΛΛΗΝΟΜΑΘΕΙ ΤΥΠ ΠΡΟΥΠΟΘΕΣ ΑΠΟΚΤΗΣ ΔΙΑΔΙΚΑΣ ΠΕΡΙΕΧΟΜΕΝ ΕΞΕΤΑΣ ΠΡΟΥΠΟΘΕΣ ΣΥΜΜΕΤΟΧ ΡΥΘΜΙΣ ΣΧΕΤ ΛΕΠΤΟΜΕΡΕΙ ΦΕΚ Α 242 ΦΟΡ ΙΣΧΥ	315.0	45.0	404.0	57.0	5.0	1.0	4.0	12.0	0.18095238095238095
674	1.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	5.0	11.0	4.0	1.0	3.0	0.0	1.0	5.0	Ο.Τ.Α.Ε.και εισφορά της στην ΕΒΕΤΑΜ ΑΕ» εξακολουθεί να ισχύει.Το δικαίωμα της ΕΛ.Ο.Τ.Α.Ε.επί των εκδοθησομένων, λόγω της απόσχισης και εισφοράς του ως άνω κλάδου, μετοχών της ΕΒΕΤΑΜ ΑΕ μεταφέρεται ατελώς και χωρίς άλλη διατύπωση στο Ελληνικό Δημόσιο, εκπροσωπούμενο από τον Υπουργό Οικονομικών, με ταυτόχρονη ισόποση της λογιστικής αξίας των μεταφερομένων μετοχών απόσβεση των οφειλών της ΕΛ.Ο.Τ	395.0	Ο.Τ.Α.Ε.ΚΑΙ ΕΙΣΦΟΡ ΕΒΕΤΑΜ ΑΕ ΕΞΑΚΟΛΟΥΘ ΙΣΧΥΕΙ.ΤΟ ΔΙΚΑΙΩΜ ΕΛ.Ο.Τ.Α.Ε.ΕΠΙ ΕΚΔΟΘΗΣΟΜΕΝ ΑΠΟΣΧΙΣ ΕΙΣΦΟΡ ΚΛΑΔ ΜΕΤΟΧ ΕΒΕΤΑΜ ΑΕ ΜΕΤΑΦΕΡ ΑΤΕΛΩΣ ΔΙΑΤΥΠΩΣ ΕΛΛΗΝ ΔΗΜΟΣ ΕΚΠΡΟΣΩΠΟΥΜΕΝ ΥΠΟΥΡΓ ΟΙΚΟΝΟΜ ΤΑΥΤΟΧΡΟΝ ΙΣΟΠΟΣ ΛΟΓΙΣΤ ΑΞΙ ΜΕΤΑΦΕΡΟΜΕΝ ΜΕΤΟΧ ΑΠΟΣΒΕΣ ΟΦΕΙΛ ΕΛ.Ο.Τ	251.0	13.0	82.0	29.0	4.0	1.0	3.0	11.0	0.11553784860557768
675	0.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	0.0	10.0	4.0	0.0	4.0	0.0	4.0	18.0	Αν και οι δυο γονείς είναι υπάλληλοι, με κοινή δήλωση που κατατίθεται στις υπηρεσίες τους, επιλέγουν ποιος από τους δύο θα κάνει χρήση των διευκολύνσεων αυτών, εκτός αν με την κοινή τους δήλωση καθορισθούν χρονικά διαστήματα που ο καθένας θα κάνει χρήση, αλλά πάντοτε διαδοχικά και μέσα στα χρονικά όρια εντός των οποίων παρέχονται οι εν λόγω διευκολύνσεις	356.0	ΑΝ ΔΥΟ ΓΟΝ ΥΠΑΛΛΗΛ ΚΟΙΝ ΔΗΛΩΣ ΚΑΤΑΤΙΘ ΥΠΗΡΕΣ ΕΠΙΛΕΓ ΔΥΟ ΚΑΝ ΧΡΗΣ ΔΙΕΥΚΟΛΥΝΣ ΚΟΙΝ ΔΗΛΩΣ ΚΑΘΟΡΙΣΘ ΧΡΟΝ ΔΙΑΣΤΗΜ ΚΑΝ ΧΡΗΣ ΔΙΑΔΟΧ ΧΡΟΝ ΟΡΙ ΠΑΡΕΧ ΔΙΕΥΚΟΛΥΝΣ	150.0	12.0	91.0	32.0	3.0	0.0	3.0	0.0	0.21333333333333335
676	0.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	8.0	9.0	12.0	0.0	12.0	0.0	5.0	25.0	 επίσης και η παραγραφή των συναφών 3) Οι νόμιμες και δικαστικές προθεσμίες για τη διενέργεια διαδικαστικών πράξεων και άλλων ενεργειών ενώπιον των υπηρεσιών του Διοικητικό Πρωτοδικείου Κορίνθου με εξαίρεση: α) την υποβολή αντιρρήσεων κατά της απόφασης κράτησης ή παράτασης της κράτησης αλλοδαπού και την αίτηση για ανάκληση της πιο πάνω απόφασης, καθώς και την εκδίκαση των αντιρρήσεων και της αίτησης ανάκλησης (άρθρο 30 του ν.3907/2011 και άρθρο 76 παρ.4 και 5 του ν.3386/2005 όπως αντικαταστάθηκαν από το άρθρο 55 του ν.3900/2010),β) την άσκηση αιτήσεων ακυρώσεως και αντίστοιχων αιτήσεων αναστολής (άρθρο 15 του ν.3068/2002, Α΄ 274, όπως το άρθρο αυτό αντικαταστάθηκε με άρθρο 49 του ν.3900/2010, Α΄ 213), καθώς και την εξέταση των συναφών αιτημάτων για έκδοση προσωρινής διαταγής,γ) την άσκηση προσφυγών και ανακοπών κατά διοικητικών πράξεων, όταν η εκτέλεση των πράξεων αυτών δεν αναστέλλεται εκ του νόμου, καθώς και την άσκηση των σχετικών αιτήσεων αναστολής κατά άρθρο 200 του κώδικα Διοικητικής Δικονομίας και την εξέταση συναφών αιτημάτων για έκδοση προσωρινής διαταγής	1080.0	ΠΑΡΑΓΡΑΦ ΣΥΝΑΦ 3 ΝΟΜΙΜ ΔΙΚΑΣΤ ΠΡΟΘΕΣΜ ΔΙΕΝΕΡΓΕΙ ΔΙΑΔΙΚΑΣΤ ΠΡΑΞ ΕΝΕΡΓΕΙ ΕΝΩΠ ΥΠΗΡΕΣ ΔΙΟΙΚΗΤ ΠΡΩΤΟΔΙΚΕΙ ΚΟΡΙΝΘ ΕΞΑΙΡΕΣ Α ΥΠΟΒΟΛ ΑΝΤΙΡΡΗΣ ΑΠΟΦΑΣ ΚΡΑΤΗΣ ΠΑΡΑΤΑΣ ΚΡΑΤΗΣ ΑΛΛΟΔΑΠ ΑΙΤΗΣ ΑΝΑΚΛΗΣ ΠΑΝΩ ΑΠΟΦΑΣ ΕΚΔΙΚΑΣ ΑΝΤΙΡΡΗΣ ΑΙΤΗΣ ΑΝΑΚΛΗΣ ΑΡΘΡ 30 Ν.3907 2011 ΑΡΘΡ 76 ΠΑΡ.4 5 Ν.3386 2005 ΑΝΤΙΚΑΤΑΣΤΑΘ ΑΡΘΡ 55 Ν.3900 2010 Β ΑΣΚΗΣ ΑΙΤΗΣ ΑΚΥΡΩΣ ΑΝΤΙΣΤΟΙΧ ΑΙΤΗΣ ΑΝΑΣΤΟΛ ΑΡΘΡ 15 Ν.3068 2002 Α 274 ΑΡΘΡ ΑΝΤΙΚΑΤΑΣΤΑΘ ΑΡΘΡ 49 Ν.3900 2010 Α 213 ΕΞΕΤΑΣ ΣΥΝΑΦ ΑΙΤΗΜ ΕΚΔΟΣ ΠΡΟΣΩΡΙΝ ΔΙΑΤΑΓ Γ ΑΣΚΗΣ ΠΡΟΣΦΥΓ ΑΝΑΚΟΠ ΔΙΟΙΚΗΤ ΠΡΑΞ ΕΚΤΕΛΕΣ ΠΡΑΞ ΔΕΝ ΑΝΑΣΤΕΛΛ ΕΚ ΝΟΜ ΑΣΚΗΣ ΣΧΕΤ ΑΙΤΗΣ ΑΝΑΣΤΟΛ ΑΡΘΡ 200 ΚΩΔΙΚ ΔΙΟΙΚΗΤ ΔΙΚΟΝΟΜ ΕΞΕΤΑΣ ΣΥΝΑΦ ΑΙΤΗΜ ΕΚΔΟΣ ΠΡΟΣΩΡΙΝ ΔΙΑΤΑΓ	631.0	61.0	403.0	74.0	9.0	0.0	9.0	8.0	0.11727416798732171
677	0.0	0.0	0.0	0.0	Non-RespA	0.0	0.0	0.0	2.0	5.0	3.0	0.0	3.0	0.0	1.0	5.0	 1Σύσταση Μητρώου Σημείων Υδροληψίας – Σκοπός1.Συστήνεται στην Ειδική Γραμματεία Υδάτων του Υπουργείου Π.Ε.Κ.Α, Μητρώο Σημείων Υδροληψίας με την ονομασία «Εθνικό Μητρώο Σημείων Υδροληψίας (Ε.Μ.Σ.Υ.)», για τη συνολική εγγραφή των σημείων υδροληψίας και των απολήψιμων ποσοτήτων ύδατος από τα επιφανειακά και υπόγεια υδατικά συστήματα της χώρας	342.0	1ΣΥΣΤΑΣΗ ΜΗΤΡΩ ΣΗΜΕΙ ΥΔΡΟΛΗΨ ΣΚΟΠΟΣ1.ΣΥΣΤΗΝΕΤΑΙ ΕΙΔΙΚ ΓΡΑΜΜΑΤΕΙ ΥΔΑΤ ΥΠΟΥΡΓΕΙ Π.Ε.Κ.Α ΜΗΤΡΩ ΣΗΜΕΙ ΥΔΡΟΛΗΨ ΟΝΟΜΑΣ ΕΘΝ ΜΗΤΡΩ ΣΗΜΕΙ ΥΔΡΟΛΗΨ Ε.Μ.Σ.Υ. ΣΥΝΟΛ ΕΓΓΡΑΦ ΣΗΜΕΙ ΥΔΡΟΛΗΨ ΑΠΟΛΗΨΙΜ ΠΟΣΟΤΗΤ ΥΔΑΤ ΕΠΙΦΑΝΕΙΑΚ ΥΠΟΓΕΙ ΥΔΑΤ ΣΥΣΤΗΜ ΧΩΡ	228.0	15.0	75.0	15.0	1.0	0.0	1.0	18.0	0.06578947368421052
